Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID4381,Jim,2021-03-19,9:47:31,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4382,Becky,2021-03-19,9:47:31,Technical Support,Y,Y,39.0,0:05:10,5.0
ID4383,Becky,2021-03-19,10:03:22,Payment related,Y,Y,102.0,0:05:27,2.0
ID4384,Stewart,2021-03-19,10:03:22,Payment related,Y,Y,112.0,0:00:40,3.0
ID4385,Becky,2021-03-19,10:14:53,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4386,Martha,2021-03-19,10:14:53,Technical Support,Y,Y,42.0,0:04:36,5.0
ID4387,Greg,2021-03-19,11:12:29,Admin Support,Y,Y,87.0,0:01:28,3.0
ID4388,Becky,2021-03-19,11:12:29,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4389,Becky,2021-03-19,11:13:55,Contract related,Y,Y,123.0,0:02:32,3.0
ID4390,Stewart,2021-03-19,11:13:55,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4391,Dan,2021-03-19,11:29:46,Contract related,Y,Y,98.0,0:01:26,3.0
ID4392,Jim,2021-03-19,11:29:46,Streaming,Y,Y,45.0,0:00:39,4.0
ID4393,Stewart,2021-03-19,12:14:24,Payment related,Y,Y,50.0,0:02:14,3.0
ID4394,Joe,2021-03-19,12:14:24,Payment related,Y,Y,102.0,0:04:30,4.0
ID4395,Diane,2021-03-19,12:27:22,Admin Support,Y,Y,93.0,0:02:12,1.0
ID4396,Stewart,2021-03-19,12:27:22,Admin Support,Y,Y,28.0,0:05:27,3.0
ID4397,Jim,2021-03-19,12:59:02,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4398,Martha,2021-03-19,12:59:02,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4399,Joe,2021-03-19,12:59:02,Technical Support,Y,N,123.0,0:00:46,4.0
ID4400,Greg,2021-03-19,12:59:02,Admin Support,Y,Y,112.0,0:04:09,4.0
ID4401,Stewart,2021-03-19,13:07:41,Contract related,Y,Y,12.0,0:01:16,3.0
ID4402,Dan,2021-03-19,13:07:41,Contract related,Y,Y,107.0,0:06:01,4.0
ID4403,Diane,2021-03-19,13:55:12,Technical Support,Y,Y,97.0,0:03:38,2.0
ID4404,Joe,2021-03-19,13:55:12,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4405,Joe,2021-03-19,14:18:14,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4406,Diane,2021-03-19,14:18:14,Admin Support,Y,Y,98.0,0:06:47,4.0
ID4407,Jim,2021-03-19,15:21:36,Streaming,Y,Y,96.0,0:05:49,2.0
ID4408,Diane,2021-03-19,15:21:36,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4409,Joe,2021-03-19,15:24:29,Payment related,Y,Y,60.0,0:01:17,1.0
ID4410,Joe,2021-03-19,15:24:29,Contract related,Y,Y,115.0,0:04:56,3.0
ID4411,Martha,2021-03-19,15:28:48,Contract related,Y,Y,86.0,0:02:17,4.0
ID4412,Martha,2021-03-19,15:28:48,Payment related,Y,Y,99.0,0:02:10,2.0
ID4413,Greg,2021-03-19,15:34:34,Admin Support,Y,N,55.0,0:03:31,4.0
ID4414,Joe,2021-03-19,15:34:34,Streaming,Y,N,100.0,0:01:32,2.0
ID4415,Becky,2021-03-19,16:27:50,Contract related,Y,Y,101.0,0:01:24,4.0
ID4416,Joe,2021-03-19,16:27:50,Payment related,Y,Y,105.0,0:06:19,5.0
ID4417,Stewart,2021-03-19,16:33:36,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4418,Greg,2021-03-19,16:33:36,Contract related,Y,Y,47.0,0:06:54,4.0
ID4419,Greg,2021-03-19,16:43:41,Admin Support,Y,Y,123.0,0:02:40,3.0
ID4420,Jim,2021-03-19,16:43:41,Streaming,Y,N,108.0,0:04:39,3.0
ID4421,Stewart,2021-03-20,9:05:46,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4422,Martha,2021-03-20,9:05:46,Technical Support,Y,Y,35.0,0:01:07,5.0
ID4423,Jim,2021-03-20,9:57:36,Technical Support,Y,Y,80.0,0:03:07,5.0
ID4424,Dan,2021-03-20,9:57:36,Technical Support,Y,Y,16.0,0:02:55,5.0
ID4425,Dan,2021-03-20,10:17:46,Admin Support,Y,Y,102.0,0:06:15,3.0
ID4426,Stewart,2021-03-20,10:17:46,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4427,Joe,2021-03-20,10:19:12,Streaming,Y,Y,111.0,0:06:16,3.0
ID4428,Becky,2021-03-20,10:19:12,Payment related,Y,Y,81.0,0:04:45,4.0
ID4429,Diane,2021-03-20,10:42:14,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4430,Martha,2021-03-20,10:42:14,Technical Support,Y,Y,32.0,0:00:36,5.0
ID4431,Dan,2021-03-20,11:12:29,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4432,Diane,2021-03-20,11:12:29,Streaming,Y,Y,52.0,0:03:14,3.0
ID4433,Martha,2021-03-20,11:25:26,Technical Support,Y,Y,112.0,0:03:11,5.0
ID4434,Becky,2021-03-20,11:25:26,Technical Support,Y,Y,30.0,0:06:15,3.0
ID4435,Becky,2021-03-20,11:47:02,Admin Support,Y,Y,91.0,0:01:59,1.0
ID4436,Greg,2021-03-20,11:47:02,Streaming,Y,Y,53.0,0:05:15,3.0
ID4437,Becky,2021-03-20,11:55:41,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4438,Diane,2021-03-20,11:55:41,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4439,Jim,2021-03-20,12:12:58,Technical Support,Y,Y,40.0,0:05:02,3.0
ID4440,Diane,2021-03-20,12:12:58,Contract related,Y,Y,45.0,0:05:46,5.0
ID4441,Jim,2021-03-20,12:24:29,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4442,Stewart,2021-03-20,12:24:29,Admin Support,Y,Y,89.0,0:03:37,2.0
ID4443,Becky,2021-03-20,13:07:41,Technical Support,Y,Y,24.0,0:01:50,5.0
ID4444,Diane,2021-03-20,13:07:41,Technical Support,Y,Y,76.0,0:05:04,3.0
ID4445,Greg,2021-03-20,13:12:00,Streaming,Y,Y,27.0,0:04:17,2.0
ID4446,Stewart,2021-03-20,13:12:00,Contract related,Y,N,27.0,0:02:31,4.0
ID4447,Diane,2021-03-20,13:42:14,Contract related,Y,Y,104.0,0:05:32,2.0
ID4448,Diane,2021-03-20,13:42:14,Admin Support,Y,Y,110.0,0:03:29,1.0
ID4449,Joe,2021-03-20,13:46:34,Contract related,Y,Y,51.0,0:05:11,4.0
ID4450,Dan,2021-03-20,13:46:34,Contract related,Y,Y,65.0,0:05:49,2.0
ID4451,Greg,2021-03-20,14:26:53,Admin Support,Y,Y,21.0,0:03:12,4.0
ID4452,Becky,2021-03-20,14:26:53,Streaming,Y,Y,29.0,0:01:13,3.0
ID4453,Diane,2021-03-20,15:23:02,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4454,Joe,2021-03-20,15:23:02,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4455,Stewart,2021-03-20,15:41:46,Contract related,Y,Y,124.0,0:03:03,4.0
ID4456,Greg,2021-03-20,15:41:46,Streaming,Y,Y,21.0,0:04:24,1.0
ID4457,Martha,2021-03-20,15:43:12,Admin Support,Y,Y,121.0,0:02:18,3.0
ID4458,Becky,2021-03-20,15:43:12,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4459,Dan,2021-03-20,15:43:12,Payment related,Y,Y,56.0,0:02:47,2.0
ID4460,Greg,2021-03-20,15:43:12,Contract related,Y,Y,10.0,0:06:13,3.0
ID4461,Martha,2021-03-20,15:44:38,Payment related,Y,Y,56.0,0:02:52,4.0
ID4462,Joe,2021-03-20,15:44:38,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4463,Jim,2021-03-20,15:56:10,Technical Support,Y,Y,17.0,0:00:31,3.0
ID4464,Martha,2021-03-20,15:56:10,Contract related,Y,Y,37.0,0:00:50,5.0
ID4465,Becky,2021-03-20,16:06:14,Streaming,Y,Y,108.0,0:01:06,5.0
ID4466,Diane,2021-03-20,16:06:14,Technical Support,Y,Y,18.0,0:05:43,5.0
ID4467,Martha,2021-03-20,16:50:53,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4468,Martha,2021-03-20,16:50:53,Streaming,Y,Y,77.0,0:04:43,4.0
ID4469,Diane,2021-03-20,17:32:38,Streaming,Y,Y,34.0,0:04:31,1.0
ID4470,Greg,2021-03-20,17:32:38,Contract related,Y,Y,73.0,0:01:42,3.0
ID4471,Martha,2021-03-20,17:44:10,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4472,Greg,2021-03-20,17:44:10,Admin Support,Y,Y,120.0,0:02:42,3.0
ID4473,Stewart,2021-03-20,17:57:07,Technical Support,Y,Y,100.0,0:05:17,1.0
ID4474,Martha,2021-03-20,17:57:07,Payment related,Y,Y,93.0,0:06:18,4.0
ID4475,Diane,2021-03-20,17:58:34,Streaming,Y,N,17.0,0:00:49,4.0
ID4476,Stewart,2021-03-20,17:58:34,Payment related,Y,Y,17.0,0:05:09,2.0
ID4477,Jim,2021-03-21,9:01:26,Contract related,Y,Y,56.0,0:04:25,2.0
ID4478,Diane,2021-03-21,9:01:26,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4479,Dan,2021-03-21,9:04:19,Contract related,Y,Y,97.0,0:02:39,2.0
ID4480,Stewart,2021-03-21,9:04:19,Streaming,Y,Y,25.0,0:06:20,4.0
ID4481,Diane,2021-03-21,9:27:22,Technical Support,Y,Y,47.0,0:02:50,4.0
ID4482,Jim,2021-03-21,9:27:22,Payment related,Y,Y,70.0,0:01:55,3.0
ID4483,Greg,2021-03-21,10:01:55,Technical Support,Y,Y,86.0,0:03:07,3.0
ID4484,Stewart,2021-03-21,10:01:55,Contract related,Y,Y,92.0,0:04:09,5.0
ID4485,Greg,2021-03-21,10:35:02,Admin Support,Y,Y,122.0,0:01:28,3.0
ID4486,Diane,2021-03-21,10:35:02,Streaming,Y,Y,11.0,0:06:48,3.0
ID4487,Diane,2021-03-21,10:43:41,Technical Support,Y,Y,27.0,0:06:08,3.0
ID4488,Greg,2021-03-21,10:43:41,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4489,Becky,2021-03-21,11:09:36,Payment related,Y,Y,17.0,0:01:58,4.0
ID4490,Greg,2021-03-21,11:09:36,Payment related,Y,Y,113.0,0:03:14,3.0
ID4491,Dan,2021-03-21,11:31:12,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4492,Becky,2021-03-21,11:31:12,Streaming,Y,Y,101.0,0:03:22,3.0
ID4493,Becky,2021-03-21,11:47:02,Contract related,Y,Y,69.0,0:02:34,1.0
ID4494,Stewart,2021-03-21,11:47:02,Technical Support,Y,Y,24.0,0:03:57,3.0
ID4495,Becky,2021-03-21,11:55:41,Technical Support,Y,Y,84.0,0:02:00,4.0
ID4496,Greg,2021-03-21,11:55:41,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4497,Diane,2021-03-21,12:00:00,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4498,Diane,2021-03-21,12:00:00,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4499,Martha,2021-03-21,12:18:43,Streaming,Y,Y,92.0,0:04:10,3.0
ID4500,Joe,2021-03-21,12:18:43,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4501,Stewart,2021-03-21,12:53:17,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4502,Diane,2021-03-21,12:53:17,Streaming,Y,Y,114.0,0:03:55,2.0
ID4503,Diane,2021-03-21,12:53:17,Payment related,Y,Y,109.0,0:04:39,3.0
ID4504,Diane,2021-03-21,12:53:17,Technical Support,Y,Y,89.0,0:02:31,3.0
ID4505,Dan,2021-03-21,13:09:07,Payment related,Y,Y,124.0,0:03:38,3.0
ID4506,Martha,2021-03-21,13:09:07,Streaming,Y,Y,43.0,0:01:07,5.0
ID4507,Dan,2021-03-21,13:30:43,Contract related,Y,Y,110.0,0:05:20,5.0
ID4508,Becky,2021-03-21,13:30:43,Streaming,Y,Y,31.0,0:03:19,4.0
ID4509,Stewart,2021-03-21,13:49:26,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4510,Diane,2021-03-21,13:49:26,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4511,Diane,2021-03-21,14:12:29,Streaming,Y,Y,17.0,0:04:48,3.0
ID4512,Becky,2021-03-21,14:12:29,Contract related,Y,Y,111.0,0:05:25,3.0
ID4513,Diane,2021-03-21,14:16:48,Admin Support,Y,Y,10.0,0:03:21,2.0
ID4514,Stewart,2021-03-21,14:16:48,Contract related,Y,Y,121.0,0:01:29,1.0
ID4515,Dan,2021-03-21,14:22:34,Payment related,Y,Y,114.0,0:01:58,4.0
ID4516,Greg,2021-03-21,14:22:34,Technical Support,Y,Y,49.0,0:00:32,4.0
ID4517,Greg,2021-03-21,14:29:46,Admin Support,Y,Y,114.0,0:03:25,1.0
ID4518,Jim,2021-03-21,14:29:46,Streaming,Y,Y,75.0,0:02:42,3.0
ID4519,Jim,2021-03-21,14:36:58,Payment related,Y,N,42.0,0:03:25,5.0
ID4520,Greg,2021-03-21,14:36:58,Payment related,Y,Y,95.0,0:04:57,3.0
ID4521,Stewart,2021-03-21,15:12:58,Admin Support,Y,Y,88.0,0:06:25,3.0
ID4522,Joe,2021-03-21,15:12:58,Technical Support,Y,Y,51.0,0:02:48,3.0
ID4523,Martha,2021-03-21,15:15:50,Contract related,Y,Y,28.0,0:00:49,1.0
ID4524,Diane,2021-03-21,15:15:50,Payment related,Y,N,86.0,0:06:14,4.0
ID4525,Diane,2021-03-21,15:24:29,Contract related,Y,N,60.0,0:03:18,4.0
ID4526,Joe,2021-03-21,15:24:29,Streaming,Y,Y,60.0,0:04:47,2.0
ID4527,Dan,2021-03-21,16:06:14,Payment related,Y,Y,63.0,0:01:51,4.0
ID4528,Joe,2021-03-21,16:06:14,Technical Support,Y,Y,23.0,0:06:21,4.0
ID4529,Greg,2021-03-21,16:12:00,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4530,Becky,2021-03-21,16:12:00,Streaming,Y,Y,100.0,0:01:48,4.0
ID4531,Jim,2021-03-21,16:52:19,Admin Support,Y,Y,105.0,0:00:32,4.0
ID4532,Greg,2021-03-21,16:52:19,Technical Support,Y,Y,29.0,0:02:11,4.0
ID4533,Becky,2021-03-21,17:26:53,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4534,Stewart,2021-03-21,17:26:53,Payment related,Y,N,98.0,0:04:09,2.0
ID4535,Dan,2021-03-21,17:32:38,Contract related,Y,Y,108.0,0:05:28,4.0
ID4536,Becky,2021-03-21,17:32:38,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4537,Stewart,2021-03-21,17:42:43,Contract related,Y,Y,116.0,0:06:33,5.0
ID4538,Stewart,2021-03-21,17:42:43,Streaming,Y,Y,78.0,0:05:30,4.0
ID4539,Diane,2021-03-22,9:44:38,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4540,Greg,2021-03-22,9:44:38,Payment related,Y,Y,81.0,0:03:51,3.0
ID4541,Diane,2021-03-22,9:46:05,Streaming,Y,Y,84.0,0:00:53,2.0
ID4542,Stewart,2021-03-22,9:46:05,Contract related,Y,Y,24.0,0:05:34,4.0
ID4543,Dan,2021-03-22,10:03:22,Streaming,Y,Y,114.0,0:05:43,3.0
ID4544,Diane,2021-03-22,10:03:22,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4545,Greg,2021-03-22,10:07:41,Contract related,Y,N,32.0,0:03:11,5.0
ID4546,Martha,2021-03-22,10:07:41,Contract related,Y,Y,16.0,0:03:10,4.0
ID4547,Jim,2021-03-22,10:14:53,Admin Support,Y,N,104.0,0:04:44,5.0
ID4548,Stewart,2021-03-22,10:14:53,Technical Support,Y,Y,40.0,0:00:53,3.0
ID4549,Joe,2021-03-22,11:19:41,Contract related,Y,Y,80.0,0:02:47,4.0
ID4550,Jim,2021-03-22,11:19:41,Payment related,Y,Y,88.0,0:05:10,4.0
ID4551,Joe,2021-03-22,12:00:00,Admin Support,Y,Y,86.0,0:03:39,3.0
ID4552,Martha,2021-03-22,12:00:00,Streaming,Y,Y,57.0,0:06:38,4.0
ID4553,Jim,2021-03-22,12:05:46,Contract related,Y,Y,96.0,0:06:10,5.0
ID4554,Jim,2021-03-22,12:05:46,Technical Support,Y,Y,72.0,0:04:20,2.0
ID4555,Jim,2021-03-22,12:07:12,Admin Support,Y,Y,37.0,0:01:16,5.0
ID4556,Jim,2021-03-22,12:07:12,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4557,Martha,2021-03-22,12:46:05,Technical Support,Y,Y,37.0,0:00:32,1.0
ID4558,Becky,2021-03-22,12:46:05,Streaming,Y,Y,10.0,0:01:49,5.0
ID4559,Diane,2021-03-22,13:26:24,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4560,Dan,2021-03-22,13:26:24,Technical Support,Y,Y,120.0,0:02:03,3.0
ID4561,Becky,2021-03-22,13:27:50,Contract related,Y,Y,95.0,0:04:04,4.0
ID4562,Jim,2021-03-22,13:27:50,Technical Support,Y,Y,74.0,0:05:55,3.0
ID4563,Diane,2021-03-22,13:32:10,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4564,Diane,2021-03-22,13:32:10,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4565,Stewart,2021-03-22,13:43:41,Technical Support,Y,Y,77.0,0:01:20,3.0
ID4566,Joe,2021-03-22,13:43:41,Technical Support,Y,Y,50.0,0:03:31,4.0
ID4567,Diane,2021-03-22,14:13:55,Payment related,Y,Y,94.0,0:04:52,3.0
ID4568,Becky,2021-03-22,14:13:55,Technical Support,Y,Y,109.0,0:03:09,2.0
ID4569,Dan,2021-03-22,14:48:29,Contract related,Y,Y,30.0,0:02:19,1.0
ID4570,Joe,2021-03-22,14:48:29,Admin Support,Y,Y,124.0,0:05:27,4.0
ID4571,Becky,2021-03-22,14:51:22,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4572,Diane,2021-03-22,14:51:22,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4573,Joe,2021-03-22,15:25:55,Streaming,Y,Y,114.0,0:04:08,3.0
ID4574,Greg,2021-03-22,15:25:55,Technical Support,Y,Y,32.0,0:05:00,4.0
ID4575,Martha,2021-03-22,15:41:46,Contract related,Y,Y,75.0,0:01:45,4.0
ID4576,Dan,2021-03-22,15:41:46,Contract related,Y,N,109.0,0:06:06,2.0
ID4577,Martha,2021-03-22,16:03:22,Streaming,Y,Y,116.0,0:02:42,3.0
ID4578,Dan,2021-03-22,16:03:22,Technical Support,Y,Y,26.0,0:02:31,3.0
ID4579,Joe,2021-03-22,16:06:14,Admin Support,Y,Y,67.0,0:06:03,4.0
ID4580,Stewart,2021-03-22,16:06:14,Admin Support,Y,N,58.0,0:03:37,4.0
ID4581,Stewart,2021-03-22,16:24:58,Streaming,Y,Y,20.0,0:06:35,2.0
ID4582,Jim,2021-03-22,16:24:58,Technical Support,Y,Y,115.0,0:04:49,1.0
ID4583,Stewart,2021-03-22,16:29:17,Admin Support,Y,N,35.0,0:03:45,4.0
ID4584,Becky,2021-03-22,16:29:17,Technical Support,Y,Y,36.0,0:02:11,4.0
ID4585,Greg,2021-03-22,16:49:26,Contract related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4586,Greg,2021-03-22,16:49:26,Payment related,Y,Y,62.0,0:01:17,1.0
ID4587,Dan,2021-03-22,17:39:50,Admin Support,Y,Y,37.0,0:04:20,3.0
ID4588,Dan,2021-03-22,17:39:50,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4589,Martha,2021-03-22,17:48:29,Technical Support,Y,Y,124.0,0:06:19,1.0
ID4590,Joe,2021-03-22,17:48:29,Admin Support,Y,Y,58.0,0:06:15,5.0
ID4591,Becky,2021-03-22,17:58:34,Admin Support,Y,Y,77.0,0:02:11,5.0
ID4592,Jim,2021-03-22,17:58:34,Technical Support,Y,Y,80.0,0:01:08,4.0
ID4593,Martha,2021-03-23,9:18:43,Payment related,Y,Y,51.0,0:02:25,5.0
ID4594,Martha,2021-03-23,9:18:43,Streaming,Y,Y,110.0,0:04:19,3.0
ID4595,Becky,2021-03-23,9:47:31,Admin Support,Y,Y,112.0,0:04:40,4.0
ID4596,Dan,2021-03-23,9:47:31,Technical Support,Y,Y,27.0,0:00:42,5.0
ID4597,Dan,2021-03-23,11:22:34,Technical Support,Y,Y,53.0,0:00:35,1.0
ID4598,Joe,2021-03-23,11:22:34,Technical Support,Y,Y,125.0,0:03:52,3.0
ID4599,Joe,2021-03-23,11:45:36,Streaming,Y,Y,13.0,0:02:54,1.0
ID4600,Joe,2021-03-23,11:45:36,Contract related,Y,Y,37.0,0:02:44,4.0
ID4601,Martha,2021-03-23,12:27:22,Streaming,Y,Y,84.0,0:03:46,4.0
ID4602,Greg,2021-03-23,12:27:22,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4603,Martha,2021-03-23,12:38:53,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4604,Joe,2021-03-23,12:38:53,Admin Support,Y,Y,123.0,0:03:06,3.0
ID4605,Martha,2021-03-23,13:03:22,Streaming,Y,N,51.0,0:05:31,3.0
ID4606,Greg,2021-03-23,13:03:22,Admin Support,Y,Y,69.0,0:04:47,1.0
ID4607,Dan,2021-03-23,13:52:19,Streaming,Y,Y,80.0,0:03:00,1.0
ID4608,Greg,2021-03-23,13:52:19,Payment related,Y,Y,111.0,0:04:05,5.0
ID4609,Diane,2021-03-23,14:05:17,Admin Support,Y,Y,26.0,0:05:58,4.0
ID4610,Dan,2021-03-23,14:05:17,Admin Support,Y,Y,29.0,0:02:43,1.0
ID4611,Martha,2021-03-23,14:26:53,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4612,Becky,2021-03-23,14:26:53,Technical Support,Y,Y,43.0,0:01:32,4.0
ID4613,Diane,2021-03-23,15:21:36,Technical Support,Y,Y,58.0,0:04:56,3.0
ID4614,Jim,2021-03-23,15:21:36,Admin Support,Y,Y,27.0,0:06:28,2.0
ID4615,Diane,2021-03-23,15:27:22,Admin Support,Y,Y,39.0,0:01:55,4.0
ID4616,Joe,2021-03-23,15:27:22,Payment related,Y,Y,83.0,0:02:03,4.0
ID4617,Jim,2021-03-23,15:33:07,Contract related,Y,Y,22.0,0:04:16,4.0
ID4618,Jim,2021-03-23,15:33:07,Contract related,Y,Y,56.0,0:02:07,5.0
ID4619,Martha,2021-03-23,16:20:38,Streaming,Y,Y,98.0,0:04:10,2.0
ID4620,Diane,2021-03-23,16:20:38,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4621,Greg,2021-03-23,16:24:58,Streaming,Y,Y,101.0,0:01:15,5.0
ID4622,Greg,2021-03-23,16:24:58,Streaming,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4623,Dan,2021-03-23,16:33:36,Technical Support,Y,Y,93.0,0:00:36,4.0
ID4624,Dan,2021-03-23,16:33:36,Payment related,Y,Y,24.0,0:02:57,4.0
ID4625,Diane,2021-03-23,16:39:22,Admin Support,Y,Y,58.0,0:05:05,4.0
ID4626,Greg,2021-03-23,16:39:22,Payment related,Y,Y,124.0,0:01:49,4.0
ID4627,Dan,2021-03-23,16:39:22,Payment related,Y,N,50.0,0:04:42,2.0
ID4628,Martha,2021-03-23,16:39:22,Payment related,Y,Y,74.0,0:05:20,3.0
ID4629,Joe,2021-03-23,16:48:00,Admin Support,Y,Y,62.0,0:00:45,4.0
ID4630,Joe,2021-03-23,16:48:00,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4631,Becky,2021-03-23,17:21:07,Payment related,Y,Y,19.0,0:03:48,3.0
ID4632,Dan,2021-03-23,17:21:07,Admin Support,Y,Y,65.0,0:05:20,3.0
ID4633,Dan,2021-03-23,17:32:38,Contract related,Y,Y,30.0,0:03:00,3.0
ID4634,Stewart,2021-03-23,17:32:38,Admin Support,Y,Y,77.0,0:00:42,4.0
ID4635,Joe,2021-03-23,17:39:50,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4636,Martha,2021-03-23,17:39:50,Payment related,Y,N,98.0,0:02:44,5.0
ID4637,Stewart,2021-03-23,17:54:14,Admin Support,Y,Y,70.0,0:04:41,1.0
ID4638,Joe,2021-03-23,17:54:14,Contract related,Y,Y,58.0,0:02:25,3.0
ID4639,Dan,2021-03-24,9:00:00,Technical Support,Y,Y,21.0,0:02:34,3.0
ID4640,Dan,2021-03-24,9:00:00,Payment related,Y,Y,61.0,0:05:47,5.0
ID4641,Jim,2021-03-24,9:12:58,Contract related,Y,Y,111.0,0:06:41,5.0
ID4642,Dan,2021-03-24,9:12:58,Streaming,Y,Y,75.0,0:05:39,4.0
ID4643,Greg,2021-03-24,9:37:26,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4644,Greg,2021-03-24,9:37:26,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4645,Joe,2021-03-24,9:43:12,Technical Support,Y,Y,30.0,0:05:03,3.0
ID4646,Joe,2021-03-24,9:43:12,Payment related,Y,Y,78.0,0:04:36,5.0
ID4647,Dan,2021-03-24,9:50:24,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4648,Becky,2021-03-24,9:50:24,Technical Support,Y,Y,26.0,0:03:51,5.0
ID4649,Dan,2021-03-24,9:59:02,Payment related,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4650,Greg,2021-03-24,9:59:02,Technical Support,Y,Y,93.0,0:02:29,3.0
ID4651,Jim,2021-03-24,10:06:14,Streaming,Y,Y,101.0,0:05:41,5.0
ID4652,Jim,2021-03-24,10:06:14,Technical Support,Y,Y,107.0,0:02:59,1.0
ID4653,Stewart,2021-03-24,10:10:34,Admin Support,Y,Y,123.0,0:05:55,4.0
ID4654,Martha,2021-03-24,10:10:34,Contract related,Y,Y,99.0,0:02:33,3.0
ID4655,Becky,2021-03-24,10:52:19,Streaming,Y,N,72.0,0:05:39,4.0
ID4656,Joe,2021-03-24,10:52:19,Contract related,Y,Y,113.0,0:02:18,5.0
ID4657,Diane,2021-03-24,11:08:10,Technical Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4658,Joe,2021-03-24,11:08:10,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
ID4659,Greg,2021-03-24,11:11:02,Technical Support,Y,Y,119.0,0:00:35,2.0
ID4660,Diane,2021-03-24,11:11:02,Payment related,Y,Y,80.0,0:00:34,5.0
ID4661,Dan,2021-03-24,11:34:05,Payment related,Y,Y,82.0,0:01:07,3.0
ID4662,Martha,2021-03-24,11:34:05,Payment related,Y,Y,97.0,0:02:56,1.0
ID4663,Joe,2021-03-24,12:18:43,Payment related,Y,Y,31.0,0:02:49,5.0
ID4664,Jim,2021-03-24,12:18:43,Admin Support,N,N,67.52072027627035,0:04:43,3.4035520473606313
